Song,Film/Album,Artists
Akashe Aaj Chhoriye Dilam,Gems From Kazi,"Nazrul Islam, Anup Ghoshal"
Biday Sandhya Asilo Oi,Gems From Kazi,Sandhya Mukherjee
Chaitali Chandini Raate,Devotional Songs Of Kazi,Firoza Begum
Chaitali Chandini Raate,Gems From Kazi,Purabi Dutta
Chaitali Chandini Raate,Devotional Songs Of Nazrul,Purabi Dutta
Khelichhe Jaladebi Sunil Sagar Jaale,Gems From Kazi,Dhiren Bose
Nilambari Shari Pore,Gems From Kazi,Dhirendra Chandra Mitra
Palash Phuler Gelas,Gems From Kazi,Nitish Dutta Roy
Tomarei Ami Chahiyachhi Priyo,Gems From Kazi,Manabendra Mukherjee
Pathik Ogo Cholte Pathe,Golden Hour Manabendra,Manabendra Mukherjee
Tumi Amay Bhalobaso,Golden Hour Manabendra,Manabendra Mukherjee
Priyo Jai Jai Bolo Na,Haimanti Shukla,Haimanti Sukla
Tarun Ashanta Ke Birahi,Haimanti Shukla,Haimanti Sukla
Amar Shyama Mayer Kole Chore,Immortal Shyamasangeet,Anup Ghoshal
Bhor Holo Door Kholo,Indrani Sen Nazrul Songs,Indrani Sen
"Gother Rakhal, Bole De Re",Indrani Sen Nazrul Songs,Indrani Sen
Tabo Gaaner Bhashay Sure,Indrani Sen Nazrul Songs,"Ila Basu, Indrani Sen"
Aaji Mone Mone Lage Hori,Jakhon Amar Gaan Phurabe,Ila Basu
Nadir Naam Soi Anjana,Jakhon Amar Gaan Phurabe,Ila Basu
Jhanda Uncha Rahe Hamara,Janani Mor Janmabhumi,Manabendra Mukherjee
Na Mitite Sadh Mor,Jedin Labo Biday,Anup Ghoshal
Ghumiye Gechhe Shranta Hoye,Jibone Jare Tumi Daoni Mala,Santosh Sengupta
Hey Madhab,Ki Diya Pujibo Bhagaban,Mahesh Ranjan Shome
Joy Brahmabidya Shib Saraswati,Ki Diya Pujibo Bhagaban,Mahesh Ranjan Shome
Ki Diye Pujibo Bhagaban,Ki Diya Pujibo Bhagaban,Mahesh Ranjan Shome
Gaho Naam Abiram,Krishnakatha,Manabendra Mukherjee
Aajo Madhur Banshari Baje,Love Songs Of Kazi,Anjali Mukherjee
Aamar Jabar Samay Holo,Love Songs Of Kazi,Ferdous Ara
Ajo Kande Kanane Koyeliya,Love Songs Of Kazi,Pintoo Bhattacharya
Ami Jar Nupurer Chhanda,Love Songs Of Kazi,Madhuri Chatterjee
Deep Nibhiyachhe Jhare,Love Songs Of Kazi,Firoza Begum
Elo Shyamal Kishore,Love Songs Of Kazi,Sumitra Roy
Mamtaz Mamtaz,Love Songs Of Kazi,Anjali Mukherjee
Mor Na Mitite Asha Bhangilo Khela,Love Songs Of Kazi,Pratima Banerjee
Swapan Bilashe Chand Jabe Hase,Love Songs Of Kazi,"Anjali Mukherjee, Mira Dutta Roy"
Tomar Buker Phuldanite,Love Songs Of Kazi,"Ila Basu, Anjali Mukherjee"
Shyama Naamer Laglo Aagun,Ma Jar Anandamayee,Ajoy Chakraborty
Hay Jabar Belay Phele Jeo,Manabendra Mukherjee,Manabendra Mukherjee
Tumi Bhorer Shishir Raater,Manabendra Mukherjee Kazi,Manabendra Mukherjee
Ebar Nabin Mantre Hobe,Matribandana,Anup Ghoshal
Amar Aar Kono Gun Nai Maa,Mayer Paye Jaba Kazi,Nirmal Mukherjee
Mor Priya Hobe Eso Rani,Milan Biraha Gatha,Manabendra Mukherjee
De Dol De Dol,Nana Ranger Nazrulgeeti,Sandhya Mukherjee
Gabhir Raate Jagi Khunji Tomare,Nana Ranger Nazrulgeeti,Sandhya Mukherjee
Gagane Krishna Megh Dole,Nana Ranger Nazrulgeeti,Sandhya Mukherjee
Mamo Manas Madhabilatar Kunje,Nana Ranger Nazrulgeeti,Sandhya Mukherjee
Momtaz,Nazrul Geeti Dr Anjali,Anjali Mukherjee
Gulbagichar Bulbuli,Nazrul Ghazal Songs,Sipra Bose
Nishi Bhor Holo Jagiya,Nazrul Ghazal Songs,Talat Mahmood
Path Cholite Jodi,Nazrul Ghazal Songs,Sipra Bose
Bulbuli Nirab Nargis-Bone,Nazrul Shatak Shraddhanjali,Indrani Sen
